"Date","timeNumber","timeHHMMSS","Size","Price"
20140303,0.560451388888889,132703,2,1200.53
20140303,0.560462962962963,132704,2,1200.9952
20140303,0.560486111111111,132706,100,1201
20140303,0.560509259259259,132708,10,1201
20140303,0.560520833333333,132709,2,1200.53
20140303,0.560578703703704,132714,200,1200.6399
20140303,0.560590277777778,132715,4,1200.999975
20140303,0.560636574074074,132719,1,1201
20140303,0.560648148148148,132720,4,1200.52
20140303,0.56068287037037,132723,2,1201
20140303,0.560729166666667,132727,400,1201
20140303,0.560891203703704,132741,10,1201.009
20140303,0.561018518518518,132752,3,1201.0067
20140303,0.561064814814815,132756,100,1200.81
20140303,0.561099537037037,132759,1,1200.62
20140303,0.561134259259259,132802,15,1200.99993333333
20140303,0.561157407407407,132804,299,1200.4962541806
20140303,0.56130787037037,132817,5,1200.92
20140303,0.561400462962963,132825,200,1200.04
20140303,0.561423611111111,132827,12,1200.45666666667
20140303,0.561446759259259,132829,5,1200.01
20140303,0.561481481481481,132832,142,1200
20140303,0.56150462962963,132834,9,1200.22111111111
20140303,0.561574074074074,132840,10,1200.19
20140303,0.561597222222222,132842,700,1199.58642285714
20140303,0.561608796296296,132843,10,1200.11
20140303,0.561655092592593,132847,43,1200.10904651163
20140303,0.561666666666667,132848,1,1200.05
20140303,0.561747685185185,132855,3,1200.1
20140303,0.561875,132906,22,1200
20140303,0.561909722222222,132909,10,1200
20140303,0.562002314814815,132917,1,1199.99
20140303,0.562071759259259,132923,50,1199.99
20140303,0.562141203703704,132929,5,1199.99
20140303,0.562164351851852,132931,51,1199.99
20140303,0.5621875,132933,6,1199.9899
20140303,0.56224537037037,132938,10,1199.9899
20140303,0.562314814814815,132944,15,1199.99
20140303,0.562384259259259,132950,17,1199.845
20140303,0.562407407407407,132952,4,1199.99
20140303,0.562488425925926,132959,10,1199.99
20140303,0.562685185185185,133016,11,1199.99
20140303,0.562696759259259,133017,5,1199.99
20140303,0.562743055555555,133021,100,1199.66
20140303,0.562881944444444,133033,300,1199.7117
20140303,0.562974537037037,133041,10,1199.72
20140303,0.563020833333333,133045,300,1199.265
20140303,0.563125,133054,5,1199.14
20140303,0.563159722222222,133057,1,1199.7
20140303,0.563171296296296,133058,3,1199.14
20140303,0.563217592592593,133102,23,1199.14086956522
20140303,0.563229166666667,133103,1,1199.15
20140303,0.563240740740741,133104,100,1199.154
20140303,0.563252314814815,133105,105,1199.53952380952
20140303,0.563275462962963,133107,1,1199.687
20140303,0.563310185185185,133110,1,1199.53
20140303,0.563356481481481,133114,38,1199.699
20140303,0.5634375,133121,6,1199.67
20140303,0.563483796296296,133125,1,1199.05
20140303,0.563541666666667,133130,41,1199.7
20140303,0.563553240740741,133131,5,1199.061
20140303,0.563576388888889,133133,8,1199.06
20140303,0.563657407407407,133140,3,1199.4
20140303,0.563668981481481,133141,310,1199.32029032258
20140303,0.563703703703704,133144,6,1199.68
20140303,0.563773148148148,133150,500,1199.051
20140303,0.563784722222222,133151,15,1199.6199
20140303,0.56380787037037,133153,210,1199.26380952381
20140303,0.563819444444444,133154,40,1199.62
20140303,0.563854166666667,133157,200,1199.237
20140303,0.563865740740741,133158,200,1199.19
20140303,0.563888888888889,133200,800,1199.1825625
20140303,0.563923611111111,133203,5,1199.021
20140303,0.564039351851852,133213,6,1199.5035
20140303,0.56412037037037,133220,700,1199.51985714286
20140303,0.564166666666667,133224,21,1199.69
20140303,0.564259259259259,133232,1000,1199.365
20140303,0.564282407407407,133234,1,1199.6
20140303,0.564328703703704,133238,2,1199.689
20140303,0.56443287037037,133247,1,1199.689
20140303,0.564444444444444,133248,10,1199.685
20140303,0.564456018518518,133249,50,1199.42582
20140303,0.564618055555556,133303,15,1199.06
20140303,0.56462962962963,133304,1,1199.69
20140303,0.564675925925926,133308,1,1199.1401
20140303,0.564699074074074,133310,300,1199.69
20140303,0.564710648148148,133311,2,1200
20140303,0.564849537037037,133323,1,1199.16
20140303,0.564895833333333,133327,1,1199.72
20140303,0.564918981481481,133329,2,1199.72
20140303,0.564965277777778,133333,100,1199.8536
20140303,0.564988425925926,133335,12,1199.9099
20140303,0.565046296296296,133340,3,1199.16
20140303,0.565069444444444,133342,5,1199.825
20140303,0.565092592592593,133344,6,1199.846
20140303,0.565115740740741,133346,10,1199.86
20140303,0.565185185185185,133352,4,1199.86
20140303,0.56525462962963,133358,20,1199.859
20140303,0.565289351851852,133401,30,1199.86
20140303,0.5653125,133403,17,1199.7999
20140303,0.565405092592593,133411,2,1199.78
20140303,0.565416666666667,133412,12,1199.77998333333
20140303,0.565428240740741,133413,1,1199.78
20140303,0.565439814814815,133414,2,1199.78
20140303,0.565451388888889,133415,5,1199.779
20140303,0.565486111111111,133418,3,1199.4
20140303,0.565509259259259,133420,1,1199.171
20140303,0.565520833333333,133421,100,1199.17
20140303,0.565543981481481,133423,100,1199.48
20140303,0.56556712962963,133425,5,1199.69
20140303,0.565590277777778,133427,2,1199.689
20140303,0.565601851851852,133428,100,1199.17
20140303,0.565613425925926,133429,50,1199.181
20140303,0.565625,133430,222,1199.23671171171
20140303,0.565671296296296,133434,50,1199.65
20140303,0.565752314814815,133441,1,1199.65
20140303,0.565787037037037,133444,84,1199.6429
20140303,0.565844907407407,133449,300,1199.6499
20140303,0.565868055555556,133451,1,1199.64
20140303,0.565960648148148,133459,1,1199.1801
20140303,0.566018518518518,133504,200,1199.18
20140303,0.566053240740741,133507,1,1199.65
20140303,0.56619212962963,133519,3,1199.5799
20140303,0.566261574074074,133525,5,1199.4499
20140303,0.566273148148148,133526,69,1199
20140303,0.566296296296296,133528,102,1199.25392156863
20140303,0.566331018518519,133531,200,1199.4455
20140303,0.566342592592593,133532,6,1199.4499
20140303,0.566377314814815,133535,5,1199.76
20140303,0.566412037037037,133538,15,1199.76
20140303,0.566446759259259,133541,8,1199.07
20140303,0.566550925925926,133550,10,1199.74
20140303,0.566574074074074,133552,2,1199.0025
20140303,0.566585648148148,133553,642,1199.74666666667
20140303,0.566631944444444,133557,75,1199.005
20140303,0.566643518518518,133558,4,1199.69
20140303,0.566666666666667,133600,9,1199.6699
20140303,0.566701388888889,133603,10,1199.6799
20140303,0.566793981481481,133611,2,1199.55
20140303,0.566840277777778,133615,100,1199
20140303,0.566956018518519,133625,15,1199.041
20140303,0.567060185185185,133634,9,1199.07
20140303,0.567118055555556,133639,100,1199.198
20140303,0.56712962962963,133640,10,1199.61
20140303,0.567141203703704,133641,2,1199.435
20140303,0.567175925925926,133644,20,1199.4999
20140303,0.567210648148148,133647,500,1199.2
20140303,0.567268518518518,133652,15,1199.4
20140303,0.567326388888889,133657,6,1199.39
20140303,0.567337962962963,133658,415,1199.35710843374
20140303,0.567430555555556,133706,896,1199.8
20140303,0.567453703703704,133708,100,1199.66
20140303,0.567476851851852,133710,2,1199.07
20140303,0.567488425925926,133711,4,1199.68
20140303,0.567581018518518,133719,15,1199.679
20140303,0.567673611111111,133727,2,1199.34
20140303,0.567743055555555,133733,6,1199.0068
20140303,0.567847222222222,133742,10,1199.6799
20140303,0.567928240740741,133749,3,1199.01
20140303,0.567939814814815,133750,10,1199.67
20140303,0.567962962962963,133752,4,1199.68
20140303,0.568032407407407,133758,29,1199.57896551724
20140303,0.568055555555556,133800,1,1199.07
20140303,0.568101851851852,133804,100,1199.345
20140303,0.568240740740741,133816,1,1199.07
20140303,0.568263888888889,133818,100,1199.675
20140303,0.568298611111111,133821,500,1199.345
20140303,0.568460648148148,133835,1,1199.01
20140303,0.568587962962963,133846,1,1199.52
20140303,0.568599537037037,133847,40,1199.79
20140303,0.56912037037037,133932,1005,1199.09353233831
20140303,0.569131944444444,133933,300,1199.09
20140303,0.569143518518519,133934,1099,1199.06291173794
20140303,0.569155092592593,133935,1000,1198.93
20140303,0.569166666666667,133936,73,1198.94
20140303,0.569189814814815,133938,4,1198.9301
20140303,0.569224537037037,133941,10,1199.23
20140303,0.569259259259259,133944,2,1199.6299
20140303,0.569421296296296,133958,1,1199.6199
20140303,0.569479166666667,134003,1,1199.57
20140303,0.569513888888889,134006,600,1199.47966666667
20140303,0.569583333333333,134012,247,1199.61994048583
20140303,0.569618055555556,134015,1,1199.95
20140303,0.569652777777778,134018,6,1199.46006666667
20140303,0.569664351851852,134019,27,1199.464
20140303,0.5696875,134021,5,1199.725
20140303,0.569768518518519,134028,247,1199.45546842105
20140303,0.569918981481481,134041,2,1199.4801
20140303,0.56994212962963,134043,5,1199.48
20140303,0.569976851851852,134046,1,1200
20140303,0.570023148148148,134050,4,1200
20140303,0.570046296296296,134052,200,1200
20140303,0.570104166666667,134057,6,1199.9999
20140303,0.570150462962963,134101,1,1199.999
20140303,0.570196759259259,134105,2,1199.999
20140303,0.570219907407407,134107,10,1199.993
20140303,0.570231481481481,134108,100,1199.999
20140303,0.570243055555556,134109,1,1200
20140303,0.57025462962963,134110,20,1199.6501
20140303,0.570277777777778,134112,2,1200
20140303,0.570289351851852,134113,30,1199.657
20140303,0.570324074074074,134116,2,1199.6501
20140303,0.570381944444444,134121,2,1199.51
20140303,0.570486111111111,134130,100,1199.435
20140303,0.570497685185185,134131,24,1199.83
20140303,0.570532407407407,134134,5,1199.819
20140303,0.570543981481481,134135,5,1199.81
20140303,0.570671296296296,134146,1,1199.79
20140303,0.570902777777778,134206,1,1199.77
20140303,0.571006944444444,134215,10,1199.76
20140303,0.571018518518518,134216,5,1199.76
20140303,0.571076388888889,134221,100,1199.76
20140303,0.571145833333333,134227,2,1199.75
20140303,0.571215277777778,134233,12,1199.395
20140303,0.571296296296296,134240,2,1199.22
20140303,0.571319444444444,134242,3,1199.4999
20140303,0.571481481481481,134256,4,1199.22
20140303,0.571550925925926,134302,300,1199.36
20140303,0.571736111111111,134318,80,1199.99
20140303,0.571898148148148,134332,4,1199.56
20140303,0.571921296296296,134334,2,1199.78
20140303,0.571956018518519,134337,4,1199.93
20140303,0.572175925925926,134356,1,1199.53
20140303,0.572222222222222,134400,5,1199.764
20140303,0.572395833333333,134415,1,1199.55
20140303,0.572453703703704,134420,9,1199.55
20140303,0.572488425925926,134423,20,1199.9085
20140303,0.57255787037037,134429,200,1199.679
20140303,0.572569444444444,134430,1,1199.56
20140303,0.572638888888889,134436,5,1199.98
20140303,0.572719907407407,134443,47,1199.6
20140303,0.572824074074074,134452,20,1199.88197
20140303,0.572881944444444,134457,100,1199.7
20140303,0.572893518518518,134458,5,1199.7
20140303,0.572962962962963,134504,84,1199.7
20140303,0.572974537037037,134505,4,1199.45
20140303,0.573078703703704,134514,2,1199.4469
20140303,0.573113425925926,134517,5,1199.45
20140303,0.573263888888889,134530,1,1199.45
20140303,0.573321759259259,134535,10,1199.449
20140303,0.573333333333333,134536,25,1199.44
20140303,0.573344907407407,134537,4,1199.4399
20140303,0.5734375,134545,15,1199.4399
20140303,0.573506944444444,134551,6,1199.44
20140303,0.573518518518518,134552,308,1199.34061558442
20140303,0.573530092592593,134553,1,1199.44
20140303,0.573576388888889,134557,300,1199.63
20140303,0.573622685185185,134601,500,1199.72
20140303,0.573634259259259,134602,100,1199.7
20140303,0.573645833333333,134603,200,1199.622
20140303,0.573726851851852,134610,100,1199.96
20140303,0.573761574074074,134613,2,1199.969
20140303,0.573865740740741,134622,60,1199.969
20140303,0.573888888888889,134624,17,1199.969
20140303,0.573900462962963,134625,100,1199.675
20140303,0.573912037037037,134626,112,1199.68517857143
20140303,0.573923611111111,134627,10,1199.52
20140303,0.574016203703704,134635,100,1199.52
20140303,0.5740625,134639,100,1199.355
20140303,0.574189814814815,134650,5,1199.588
20140303,0.574236111111111,134654,6,1199.6
20140303,0.574259259259259,134656,25,1199.6676
20140303,0.574270833333333,134657,13,1199
20140303,0.574328703703704,134702,200,1199.5
20140303,0.574375,134706,9,1199.4933
20140303,0.57443287037037,134711,470,1199
20140303,0.574479166666667,134715,1,1199.01
20140303,0.574502314814815,134717,10,1198.9999
20140303,0.574525462962963,134719,200,1198.78
20140303,0.574537037037037,134720,6,1199
20140303,0.574675925925926,134732,60,1198.6
20140303,0.574791666666667,134742,25,1198.611
20140303,0.574803240740741,134743,1,1198.9999
20140303,0.574849537037037,134747,13,1198.995
20140303,0.574861111111111,134748,1,1199
20140303,0.574872685185185,134749,3,1198.87
20140303,0.574976851851852,134758,20,1198.61
20140303,0.575,134800,15,1199
20140303,0.575081018518518,134807,200,1198.699
20140303,0.575092592592593,134808,3,1198.4999
20140303,0.575115740740741,134810,50,1198.5
20140303,0.575150462962963,134813,900,1198.38472222222
20140303,0.575243055555556,134821,2,1198.15
20140303,0.575266203703704,134823,100,1199.1099
20140303,0.575289351851852,134825,25,1199.109
20140303,0.575358796296296,134831,2,1199.109
20140303,0.575381944444444,134833,1,1198.99
20140303,0.575393518518518,134834,4,1199.0999
20140303,0.575405092592593,134835,372,1198.39056048387
20140303,0.575509259259259,134844,200,1198.49755
20140303,0.575543981481481,134847,1,1198.3601
20140303,0.57556712962963,134849,10,1198.37
20140303,0.575578703703704,134850,1,1199
20140303,0.575613425925926,134853,2,1198.34
20140303,0.575625,134854,5,1198.35
20140303,0.575648148148148,134856,3,1198.36
20140303,0.575706018518518,134901,15,1198.59333333333
20140303,0.575821759259259,134911,25,1198.96
20140303,0.575844907407407,134913,400,1198.545
20140303,0.575902777777778,134918,200,1198.3701
20140303,0.575972222222222,134924,1,1198.73
20140303,0.576053240740741,134931,339,1198.68513274336
20140303,0.576064814814815,134932,200,1198.9
20140303,0.576087962962963,134934,20,1198.91
20140303,0.576168981481481,134941,50,1198.909
20140303,0.576180555555555,134942,8,1198.4822
20140303,0.576377314814815,134959,30,1198.9096
20140303,0.576435185185185,135004,264,1198.96810606061
20140303,0.576446759259259,135005,100,1198.92
20140303,0.576458333333333,135006,800,1198.920625
20140303,0.576469907407407,135007,100,1198.92
20140303,0.576493055555556,135009,30,1198.954
20140303,0.576574074074074,135016,500,1198.71
20140303,0.57662037037037,135020,100,1198.96
20140303,0.576631944444444,135021,258,1199.0080620155
20140303,0.576643518518518,135022,301,1198.99189368771
20140303,0.576655092592593,135023,577,1199.02539948007
20140303,0.576689814814815,135026,1,1199.159
20140303,0.576712962962963,135028,50,1199.14
20140303,0.576736111111111,135030,100,1198.7
20140303,0.576770833333333,135033,107,1199.09369158878
20140303,0.57681712962963,135037,50,1199.15
20140303,0.576828703703704,135038,1,1199.16
20140303,0.576851851851852,135040,10,1199.15
20140303,0.576921296296296,135046,2,1198.91
20140303,0.577002314814815,135053,2,1199.2837
20140303,0.577013888888889,135054,1,1198.6601
20140303,0.577037037037037,135056,4,1199.289
20140303,0.577106481481481,135102,3,1199.2133
20140303,0.577210648148148,135111,5,1199.289
20140303,0.577222222222222,135112,10,1199.15
20140303,0.57724537037037,135114,5,1198.71
20140303,0.577268518518518,135116,3,1199.2
20140303,0.577361111111111,135124,10,1199.199
20140303,0.577430555555556,135130,5,1198.72
20140303,0.577453703703704,135132,10,1199.199
20140303,0.577569444444444,135142,100,1199.15
20140303,0.577673611111111,135151,1,1199.1954
20140303,0.577708333333333,135154,19,1199.14842105263
20140303,0.577719907407407,135155,505,1199.1995049505
20140303,0.577743055555555,135157,1,1198.74
20140303,0.5778125,135203,100,1199.15
20140303,0.577824074074074,135204,3,1199.15
20140303,0.577916666666667,135212,103,1199.18788349515
20140303,0.577986111111111,135218,5,1199.2
20140303,0.578055555555556,135224,6,1199.2
20140303,0.578090277777778,135227,10,1199.196
20140303,0.578148148148148,135232,3,1198.77
20140303,0.578287037037037,135244,20,1199.2
20140303,0.578449074074074,135258,500,1198.98
20140303,0.578460648148148,135259,400,1198.98
20140303,0.578506944444444,135303,1,1199
20140303,0.578576388888889,135309,400,1198.988125
20140303,0.578634259259259,135314,3,1199.18
20140303,0.578831018518518,135331,3,1198.8601
20140303,0.578854166666667,135333,10,1199.189
20140303,0.578900462962963,135337,5,1199.19
20140303,0.578935185185185,135340,110,1198.90090909091
20140303,0.578969907407407,135343,35,1198.87
20140303,0.5790625,135351,1,1199.16
20140303,0.579097222222222,135354,4,1198.87
20140303,0.57912037037037,135356,300,1198.96333333333
20140303,0.579247685185185,135407,3,1199.1733
20140303,0.579282407407407,135410,50,1199.18
20140303,0.579363425925926,135417,13,1199.16
20140303,0.57943287037037,135423,3,1199.18
20140303,0.579513888888889,135430,200,1199.0735
20140303,0.579525462962963,135431,100,1199.1
20140303,0.579641203703704,135441,50,1199.3999
20140303,0.579664351851852,135443,2,1198.88
20140303,0.579768518518519,135452,2,1198.9
20140303,0.579780092592593,135453,3,1199.23333333333
20140303,0.579953703703704,135508,10,1199.5
20140303,0.579965277777778,135509,1,1199.5
20140303,0.580011574074074,135513,10,1198.98408
20140303,0.580115740740741,135522,5,1199.939
20140303,0.580138888888889,135524,550,1199.5311
20140303,0.580173611111111,135527,2,1199.94
20140303,0.580219907407407,135531,35,1199.5
20140303,0.580243055555556,135533,8,1199.94
20140303,0.580335648148148,135541,3,1199.5001
20140303,0.580381944444444,135545,5,1199.51
20140303,0.580416666666667,135548,1,1199.94
20140303,0.580474537037037,135553,31,1199.94
20140303,0.580555555555555,135600,3,1199.9733
20140303,0.580613425925926,135605,736,1199.5474451087
20140303,0.58068287037037,135611,326,1200.13496932515
20140303,0.580694444444444,135612,104,1200
20140303,0.580717592592593,135614,100,1200.038
20140303,0.580787037037037,135620,10,1200.499
20140303,0.580844907407407,135625,20,1200.4999
20140303,0.580856481481481,135626,57,1200.5
20140303,0.580902777777778,135630,5,1200.6
20140303,0.580949074074074,135634,6,1200.6
20140303,0.581006944444444,135639,7,1200.305
20140303,0.581018518518518,135640,50,1200.59945
20140303,0.581030092592593,135641,123,1200.40839268293
20140303,0.581041666666667,135642,4,1200.55
20140303,0.581087962962963,135646,2,1200.01
20140303,0.581099537037037,135647,22,1200.59996818182
20140303,0.581145833333333,135651,101,1200.5999009901
20140303,0.581203703703704,135656,799,1200.6
20140303,0.581238425925926,135659,11,1200.31545454545
20140303,0.581273148148148,135702,279,1200.79503584229
20140303,0.581365740740741,135710,100,1200.96
20140303,0.581435185185185,135716,110,1200.93827272727
20140303,0.581493055555556,135721,603,1200.98673300166
20140303,0.581585648148148,135729,1,1200.13
20140303,0.581608796296296,135731,1,1200.675
20140303,0.58162037037037,135732,20,1200.679
20140303,0.581689814814815,135738,1,1200.68
20140303,0.581875,135754,15,1200.6
20140303,0.581898148148148,135756,24,1200.251
20140303,0.581921296296296,135758,10,1200.31
20140303,0.581944444444444,135800,205,1200.25829268293
20140303,0.581956018518519,135801,100,1200.01
20140303,0.581967592592593,135802,176,1200.103125
20140303,0.582002314814815,135805,30,1200.2499
20140303,0.582071759259259,135811,1,1200.25
20140303,0.58212962962963,135816,3,1200.25
20140303,0.582210648148148,135823,30,1200.2499
20140303,0.582233796296296,135825,4,1199.73
20140303,0.582280092592593,135829,1,1200.25
20140303,0.582303240740741,135831,100,1200
20140303,0.582314814814815,135832,300,1199.73533333333
20140303,0.582349537037037,135835,1,1200.25
20140303,0.582372685185185,135837,5,1199.74
20140303,0.582384259259259,135838,6,1200.24916666667
20140303,0.582673611111111,135903,9,1200.25
20140303,0.582685185185185,135904,5,1200.2499
20140303,0.582719907407407,135907,2,1200.2499
20140303,0.582743055555556,135909,100,1200.25
20140303,0.582789351851852,135913,20,1200.25
20140303,0.58287037037037,135920,10,1199.85
20140303,0.582905092592593,135923,4,1200.24945
20140303,0.582986111111111,135930,8,1199.8601
20140303,0.583194444444444,135948,7,1200.25
20140303,0.583206018518518,135949,100,1199.8875
20140303,0.583275462962963,135955,100,1200.1525
20140303,0.583298611111111,135957,5,1200.25
20140303,0.583310185185185,135958,50,1200.25
20140303,0.5834375,140009,1305,1200.15314176245
20140303,0.583541666666667,140018,10,1199.861
20140303,0.583564814814815,140020,134,1200.5025
20140303,0.583576388888889,140021,4,1200.05
20140303,0.583680555555556,140030,4,1200.53
20140303,0.583715277777778,140033,1000,1200.5299
20140303,0.583784722222222,140039,3,1200.52
20140303,0.583958333333333,140054,200,1200.125
20140303,0.584074074074074,140104,2,1200.4
20140303,0.584143518518519,140110,10,1200.399
20140303,0.584224537037037,140117,50,1200.3946
20140303,0.584236111111111,140118,1,1200.13
20140303,0.584259259259259,140120,100,1200.39
20140303,0.584409722222222,140133,20,1200.4
20140303,0.584490740740741,140140,20,1200.39
20140303,0.584513888888889,140142,10,1200.399
20140303,0.584618055555556,140151,3,1200.3899
20140303,0.58462962962963,140152,2,1199.88
20140303,0.584641203703704,140153,20,1200.385
20140303,0.584965277777778,140221,3,1199.8801
20140303,0.585023148148148,140226,10,1200.2
20140303,0.585069444444445,140230,280,1200.15428571429
20140303,0.585138888888889,140236,11,1200.05
20140303,0.585173611111111,140239,10,1200.2
20140303,0.585185185185185,140240,200,1200.05
20140303,0.585196759259259,140241,10,1200.2
20140303,0.585219907407407,140243,5,1200.05
20140303,0.585277777777778,140248,25,1200.19972
20140303,0.585324074074074,140252,100,1200.04
20140303,0.585335648148148,140253,1,1199.94
20140303,0.585393518518519,140258,1,1199.94
20140303,0.585416666666667,140300,1000,1200.1999
20140303,0.585428240740741,140301,6,1200.2
20140303,0.585439814814815,140302,1,1200.19
20140303,0.585462962962963,140304,10,1200.1987
20140303,0.585497685185185,140307,50,1200.199
20140303,0.585509259259259,140308,100,1199.88
20140303,0.585520833333333,140309,100,1199.675
20140303,0.585543981481482,140311,345,1199.879
20140303,0.585555555555556,140312,10,1199.842
20140303,0.585578703703704,140314,100,1199.69
20140303,0.585613425925926,140317,500,1199.69
20140303,0.585636574074074,140319,3,1199.87
20140303,0.585706018518519,140325,9,1199.87
20140303,0.585833333333333,140336,10,1199.8595
20140303,0.585868055555556,140339,2,1199.675
20140303,0.585902777777778,140342,40,1199.675
20140303,0.585972222222222,140348,100,1199.85
20140303,0.586041666666667,140354,600,1199.72458333333
20140303,0.586053240740741,140355,100,1199.826
20140303,0.586145833333333,140403,3,1199.5
20140303,0.586157407407407,140404,200,1199.66
20140303,0.586168981481482,140405,100,1199.796
20140303,0.58619212962963,140407,15,1200.11333333333
20140303,0.586226851851852,140410,2,1200.12
20140303,0.58625,140412,80,1200.12
20140303,0.586296296296296,140416,15,1200.12
20140303,0.586354166666667,140421,10,1199.55
20140303,0.586458333333333,140430,301,1199.93212624585
20140303,0.586493055555556,140433,10,1200.12
20140303,0.586631944444444,140445,400,1200.11625
20140303,0.586643518518519,140446,2,1200.385
20140303,0.586655092592593,140447,3,1200.39
20140303,0.586666666666667,140448,2,1200.10005
20140303,0.586724537037037,140453,15,1199.8201
20140303,0.586828703703704,140502,5,1200.39
20140303,0.586863425925926,140505,1,1200.39
20140303,0.586898148148148,140508,100,1200.3899
20140303,0.586979166666667,140515,1,1200.36
20140303,0.587025462962963,140519,10,1200.369
20140303,0.587083333333333,140524,25,1200.369
20140303,0.587118055555556,140527,5,1200.3651
20140303,0.587233796296296,140537,1,1200.33
20140303,0.587268518518519,140540,200,1200
20140303,0.587280092592593,140541,10,1199.89
20140303,0.587303240740741,140543,10,1200.32
20140303,0.587337962962963,140546,5,1200.32
20140303,0.587453703703704,140556,3,1200.19
20140303,0.587476851851852,140558,5,1200.19
20140303,0.58755787037037,140605,11,1199.94454545455
20140303,0.587592592592593,140608,7,1200.1972
20140303,0.587835648148148,140629,5,1200.05
20140303,0.587847222222222,140630,2,1200.39
20140303,0.587893518518519,140634,100,1200.22
20140303,0.587974537037037,140641,12,1200.499
20140303,0.587986111111111,140642,100,1200.488
20140303,0.588113425925926,140653,205,1200.42143902439
20140303,0.588159722222222,140657,233,1200.31
20140303,0.588171296296296,140658,110,1200.33727272727
20140303,0.58818287037037,140659,10,1200.5
20140303,0.588263888888889,140706,1,1200.31
20140303,0.588275462962963,140707,1,1200.31
20140303,0.588287037037037,140708,10,1200.19254
20140303,0.58837962962963,140716,27,1200.3999037037
20140303,0.58849537037037,140726,100,1200.4125
20140303,0.588506944444445,140727,1,1200.44
20140303,0.588541666666667,140730,10,1200.44
20140303,0.588599537037037,140735,100,1200.2528
20140303,0.588634259259259,140738,5,1200.44
20140303,0.588645833333333,140739,1,1200.44
20140303,0.588668981481482,140741,4,1200.44
20140303,0.588726851851852,140746,100,1200.68
20140303,0.58875,140748,105,1201
20140303,0.588761574074074,140749,99,1200.725
20140303,0.588784722222222,140751,25,1201
20140303,0.588831018518519,140755,24,1200.49
20140303,0.588969907407407,140807,103,1200.99990291262
20140303,0.588981481481482,140808,10,1200.99
20140303,0.58900462962963,140810,2,1200.49
20140303,0.589131944444444,140821,5,1200.58
20140303,0.589143518518519,140822,15,1201
20140303,0.589328703703704,140838,5,1200.99
20140303,0.589340277777778,140839,5,1200.59
20140303,0.589351851851852,140840,1001,1200.59779220779
20140303,0.589375,140842,13,1200.99
20140303,0.589398148148148,140844,50,1200.59
20140303,0.589421296296296,140846,20,1200.989
20140303,0.589467592592593,140850,4,1200.6501
20140303,0.589490740740741,140852,8,1200.861875
20140303,0.589548611111111,140857,2,1200.99
20140303,0.589606481481482,140902,14,1200.98985714286
20140303,0.589652777777778,140906,50,1200.98
20140303,0.5896875,140909,2,1200.98
20140303,0.589699074074074,140910,10,1200.989
20140303,0.58974537037037,140914,2,1200.6501
20140303,0.589780092592593,140917,10,1200.99
20140303,0.589837962962963,140922,2,1200.99
20140303,0.589884259259259,140926,950,1200.65831578947
20140303,0.589907407407407,140928,6,1200.1084
20140303,0.589930555555556,140930,76,1200.04618421053
20140303,0.589953703703704,140932,10,1200.559
20140303,0.589988425925926,140935,370,1199.75
20140303,0.590011574074074,140937,100,1199.992
20140303,0.590023148148148,140938,6,1200.519
20140303,0.590127314814815,140947,50,1200.3499
20140303,0.590138888888889,140948,4,1200.35
20140303,0.590150462962963,140949,10,1200.35
20140303,0.590185185185185,140952,4,1200.329925
20140303,0.590243055555556,140957,5,1200.33
20140303,0.590277777777778,141000,1,1200.33
20140303,0.5903125,141003,200,1199.6401
20140303,0.590324074074074,141004,1,1199.65
20140303,0.590393518518519,141010,8,1200.31
20140303,0.590474537037037,141017,541,1200
20140303,0.590532407407407,141022,130,1199.989
20140303,0.590625,141030,50,1200.32
20140303,0.590659722222222,141033,6,1200.23
20140303,0.590671296296296,141034,1,1200.1799
20140303,0.590740740740741,141040,400,1199.9125
20140303,0.590752314814815,141041,100,1199.91
20140303,0.590763888888889,141042,16,1199.9101
20140303,0.590891203703704,141053,7,1200.55
20140303,0.5909375,141057,30,1200.55166666667
20140303,0.590949074074074,141058,1,1200.55
20140303,0.590972222222222,141100,8,1200.56
20140303,0.591018518518519,141104,12,1199.965
20140303,0.591134259259259,141114,2,1200.55
20140303,0.591203703703704,141120,10,1200.54
20140303,0.591215277777778,141121,6,1200.54
20140303,0.591261574074074,141125,2,1200.55
20140303,0.591284722222222,141127,101,1200.54504950495
20140303,0.591296296296296,141128,3,1200.0601
20140303,0.59130787037037,141129,12,1200.54
20140303,0.591354166666667,141133,5,1200.549
20140303,0.591388888888889,141136,1,1200.55
20140303,0.591412037037037,141138,3,1200.54
20140303,0.591423611111111,141139,10,1200.31
20140303,0.591446759259259,141141,2,1200.55
20140303,0.591469907407407,141143,1,1200.09
20140303,0.59150462962963,141146,4,1200.1
20140303,0.591574074074074,141152,8,1200.5478
20140303,0.591631944444444,141157,1,1200.55
20140303,0.591643518518519,141158,6,1200.14
20140303,0.591666666666667,141200,10,1200.54
20140303,0.591689814814815,141202,100,1200.409
20140303,0.591724537037037,141205,50,1200.091
20140303,0.591759259259259,141208,6,1200.12
20140303,0.591944444444444,141224,4,1200.54
20140303,0.592060185185185,141234,170,1200.12004117647
20140303,0.592118055555556,141239,23,1200.52
20140303,0.59212962962963,141240,64,1200.52
20140303,0.592141203703704,141241,1,1200.11
20140303,0.592280092592593,141253,10,1200.5
20140303,0.592291666666667,141254,1,1200.31
