"date","SP500","PctReturn","ndays","dayofweek"
2004-05-27,1121.28,0.00565425228310495,1,4
2004-05-28,1120.68,-0.000535389227968652,1,5
2004-06-01,1121.2,0.000463788797716716,4,2
2004-06-02,1124.99,0.00336891883483406,1,3
2004-06-03,1116.64,-0.00747779051440026,1,4
2004-06-04,1122.5,0.0052204899777282,1,5
2004-06-07,1140.42,0.0157135090580664,3,1
2004-06-08,1142.18,0.00154091299094713,1,2
2004-06-09,1131.33,-0.00959048199906317,1,3
2004-06-10,1136.47,0.00452277666810395,1,4
2004-06-14,1125.29,-0.00993521669969525,4,1
2004-06-15,1132.01,0.00593634331852195,1,2
2004-06-16,1133.56,0.00136737358410667,1,3
2004-06-17,1132.05,-0.00133386334525859,1,4
2004-06-18,1135.02,0.00261669397896075,1,5
2004-06-21,1130.3,-0.00417588250906841,3,1
2004-06-22,1134.41,0.00362302871095999,1,2
2004-06-23,1144.06,0.00843487229690739,1,3
2004-06-24,1140.65,-0.00298952351729264,1,4
2004-06-25,1134.43,-0.00548292975326818,1,5
2004-06-28,1133.35,-0.000952927162835977,3,1
2004-06-29,1136.2,0.0025083612040135,1,2
2004-06-30,1140.84,0.00406717857017625,1,3
2004-07-01,1128.94,-0.010540861338955,1,4
2004-07-02,1125.38,-0.00316337592635372,1,5
2004-07-06,1116.21,-0.00821529998835351,4,2
2004-07-07,1118.33,0.00189568374272343,1,3
2004-07-08,1109.11,-0.00831297166196322,1,4
2004-07-09,1112.81,0.00332491620312546,1,5
2004-07-12,1114.35,0.0013819715529232,3,1
2004-07-13,1115.14,0.000708431228366116,1,2
2004-07-14,1111.47,-0.00330193347548748,1,3
2004-07-15,1106.69,-0.00431918604125814,1,4
2004-07-16,1101.39,-0.00481210107228135,1,5
2004-07-19,1100.9,-0.000445090380597701,3,1
2004-07-20,1108.67,0.00700839744919587,1,2
2004-07-21,1093.88,-0.0135206786850477,1,3
2004-07-22,1096.84,0.00269866160971501,1,4
2004-07-23,1086.2,-0.00979561774995385,1,5
2004-07-26,1084.07,-0.0019648177700703,3,1
2004-07-27,1094.83,0.00982800982800982,1,2
2004-07-28,1095.42,0.000538606196710071,1,3
2004-07-29,1100.43,0.00455276573703006,1,4
2004-07-30,1101.72,0.00117089641651233,1,5
2004-08-02,1106.62,0.00442789756194526,3,1
2004-08-03,1099.69,-0.00630177595504173,1,2
2004-08-04,1098.63,-0.000964838025540851,1,3
2004-08-05,1080.7,-0.0165910983621727,1,4
2004-08-06,1063.97,-0.0157241275599876,1,5
2004-08-09,1065.22,0.00117346651395956,3,1
2004-08-10,1079.04,0.0128076809015421,1,2
2004-08-11,1075.79,-0.00302103570399427,1,3
2004-08-12,1063.23,-0.0118130602033426,1,4
2004-08-13,1064.8,0.00147445529676929,1,5
2004-08-16,1079.34,0.0134711953601275,3,1
2004-08-17,1081.71,0.00219097540006112,1,2
2004-08-18,1095.17,0.0122903293552599,1,3
2004-08-19,1091.23,-0.00361060454716243,1,4
2004-08-20,1098.35,0.0064824509491509,1,5
2004-08-23,1095.68,-0.00243684287383163,3,1
2004-08-24,1096.19,0.000465247812879146,1,2
2004-08-25,1104.96,0.00793693889371559,1,3
2004-08-26,1105.09,0.000117637477490414,1,4
2004-08-27,1107.77,0.00241927475920097,1,5
2004-08-30,1099.15,-0.00784242369103388,3,1
2004-08-31,1104.24,0.00460950518003325,1,2
2004-09-01,1105.91,0.00151006863126301,1,3
2004-09-02,1118.31,0.0110881598125742,1,4
2004-09-03,1113.63,-0.00420247299372308,1,5
2004-09-07,1121.3,0.0068402746811735,4,2
2004-09-08,1116.27,-0.00450607827855266,1,3
2004-09-09,1118.38,0.00188665748672198,1,4
2004-09-10,1123.92,0.0049291764538401,1,5
2004-09-13,1125.82,0.00168765877316078,3,1
2004-09-14,1128.33,0.00222452651263371,1,2
2004-09-15,1120.37,-0.00710479573712259,1,3
2004-09-16,1123.5,0.00278593680462849,1,4
2004-09-17,1128.55,0.00447476850826278,1,5
2004-09-20,1122.2,-0.00565852789164134,3,1
2004-09-21,1129.3,0.00628708049234031,1,2
2004-09-22,1113.56,-0.014134846797658,1,3
2004-09-23,1108.36,-0.0046916164423112,1,4
2004-09-24,1110.11,0.00157642035473962,1,5
2004-09-27,1103.52,-0.00597179933304328,3,1
2004-09-28,1110.06,0.00589157342846329,1,2
2004-09-29,1114.8,0.00425188374596341,1,3
2004-09-30,1114.58,-0.000197383767876713,1,4
2004-10-01,1131.5,0.0149536014140522,1,5
2004-10-04,1135.17,0.00323299593893432,3,1
2004-10-05,1134.48,-0.000608208165855771,1,2
2004-10-06,1142.05,0.00662843132962649,1,3
2004-10-07,1130.65,-0.0100826957944544,1,4
2004-10-08,1122.14,-0.00758372395601261,1,5
2004-10-11,1124.39,0.00200108503277333,3,1
2004-10-12,1121.84,-0.00227305141553179,1,2
2004-10-13,1113.65,-0.00735419566291009,1,3
2004-10-14,1103.29,-0.00939009689202307,1,4
2004-10-15,1108.2,0.00443060819346696,1,5
2004-10-18,1114.02,0.00522432272311084,3,1
2004-10-19,1103.23,-0.0097803721798718,1,2
2004-10-20,1103.66,0.000389612743054984,1,3
2004-10-21,1106.49,0.00255763721316951,1,4
2004-10-22,1095.74,-0.00981072152152883,1,5
2004-10-25,1094.8,-0.000858604311289783,3,1
2004-10-26,1111.09,0.0146612785642927,1,2
2004-10-27,1125.4,0.0127154789408212,1,3
2004-10-28,1127.44,0.00180940892641734,1,4
2004-10-29,1130.2,0.00244204565563616,1,5
2004-11-01,1130.51,0.000274212523551269,3,1
2004-11-02,1130.56,4.42258703650886e-05,1,2
2004-11-03,1143.2,0.0110566829951016,1,3
2004-11-04,1161.67,0.0158995239611938,1,4
2004-11-05,1166.17,0.00385878559729713,1,5
2004-11-08,1164.89,-0.00109881619723748,3,1
2004-11-09,1164.08,-0.000695828465397716,1,2
2004-11-10,1162.91,-0.00100609677447081,1,3
2004-11-11,1173.48,0.00900739680267234,1,4
2004-11-12,1184.17,0.00902742004948618,1,5
2004-11-15,1183.81,-0.000304102854343288,3,1
2004-11-16,1175.43,-0.00712930587104284,1,2
2004-11-17,1181.94,0.00550789380171582,1,3
2004-11-18,1183.55,0.00136031430864763,1,4
2004-11-19,1170.34,-0.0112873182152195,1,5
2004-11-22,1177.24,0.0058611667969149,3,1
2004-11-23,1176.94,-0.000254898295580025,1,2
2004-11-24,1181.76,0.00407866233414563,1,3
2004-11-26,1182.65,0.00075254724559261,2,5
2004-11-29,1178.57,-0.00346182237796665,3,1
2004-11-30,1173.82,-0.00404661702816445,1,2
2004-12-01,1191.37,0.0147309400102403,1,3
2004-12-02,1190.33,-0.000873707291255336,1,4
2004-12-03,1191.17,0.00070518901584169,1,5
2004-12-06,1190.25,-0.000772946859903443,3,1
2004-12-07,1177.07,-0.0111972949782087,1,2
2004-12-08,1182.81,0.00485285041553589,1,3
2004-12-09,1189.24,0.00540681443611051,1,4
2004-12-10,1188,-0.00104377104377105,1,5
2004-12-13,1198.68,0.008909800780859,3,1
2004-12-14,1203.38,0.00390566570825512,1,2
2004-12-15,1205.72,0.00194074909597578,1,3
2004-12-16,1203.21,-0.00208608638558522,1,4
2004-12-17,1194.2,-0.00754479986601908,1,5
2004-12-20,1194.65,0.000376679362156318,3,1
2004-12-21,1205.45,0.00895930980131897,1,2
2004-12-22,1209.57,0.00340616913448572,1,3
2004-12-23,1210.13,0.000462760199317571,1,4
2004-12-27,1204.92,-0.00432393851873986,4,1
2004-12-28,1213.54,0.00710318572111335,1,2
2004-12-29,1213.45,-7.41686925707018e-05,1,3
2004-12-30,1213.55,8.24028676197182e-05,1,4
2004-12-31,1211.92,-0.00134497326556199,1,5
2005-01-03,1202.08,-0.00818581126048195,3,1
2005-01-04,1188.05,-0.0118092672867303,1,2
2005-01-05,1183.74,-0.00364100224711503,1,3
2005-01-06,1187.89,0.0034935894737729,1,4
2005-01-07,1186.19,-0.00143315994908071,1,5
2005-01-10,1190.25,0.00341104809913879,3,1
2005-01-11,1182.99,-0.00613699185960996,1,2
2005-01-12,1187.7,0.00396564789088157,1,3
2005-01-13,1177.45,-0.00870525287697991,1,4
2005-01-14,1184.52,0.00596866241177856,1,5
2005-01-18,1195.98,0.00958210003511767,4,2
2005-01-19,1184.63,-0.00958105062340132,1,3
2005-01-20,1175.41,-0.00784407143039452,1,4
2005-01-21,1167.87,-0.00645619803574044,1,5
2005-01-24,1163.75,-0.00354027926960248,3,1
2005-01-25,1168.41,0.00398832601569661,1,2
2005-01-26,1174.07,0.00482083691773051,1,3
2005-01-27,1174.55,0.000408667149120955,1,4
2005-01-28,1171.36,-0.00272333014615494,1,5
2005-01-31,1181.27,0.00838927594876708,3,1
2005-02-01,1189.41,0.00684372924391093,1,2
2005-02-02,1193.19,0.00316797827672037,1,3
2005-02-03,1189.89,-0.00277336560522397,1,4
2005-02-04,1203.03,0.0109224208872596,1,5
2005-02-07,1201.72,-0.00109010418400288,3,1
2005-02-08,1202.3,0.000482408716626405,1,2
2005-02-09,1191.99,-0.00864940142115282,1,3
2005-02-10,1197.01,0.00419378284224859,1,4
2005-02-11,1205.3,0.00687795569567739,1,5
2005-02-14,1206.14,0.000696436566236213,3,1
2005-02-15,1210.12,0.00328893002346857,1,2
2005-02-16,1210.34,0.000181767106763411,1,3
2005-02-17,1200.75,-0.00798667499479485,1,4
2005-02-18,1201.59,0.000699073727311244,1,5
2005-02-22,1184.16,-0.0147192946899066,4,2
2005-02-23,1190.8,0.00557608330534084,1,3
2005-02-24,1200.2,0.00783202799533419,1,4
2005-02-25,1211.37,0.00922096469286828,1,5
2005-02-28,1203.6,-0.00645563310069789,3,1
2005-03-01,1210.41,0.005626192777654,1,2
2005-03-02,1210.08,-0.000272709242364269,1,3
2005-03-03,1210.47,0.000322188901831603,1,4
2005-03-04,1222.12,0.00953261545511068,1,5
2005-03-07,1225.31,0.00260342280728963,3,1
2005-03-08,1219.43,-0.00482192499774475,1,2
2005-03-09,1207.01,-0.0102898898932072,1,3
2005-03-10,1209.25,0.00185238784370478,1,4
2005-03-11,1200.08,-0.00764115725618298,1,5
2005-03-14,1206.83,0.00559316556598692,3,1
2005-03-15,1197.75,-0.00758088081820073,1,2
2005-03-16,1188.07,-0.00814766806669646,1,3
2005-03-17,1190.21,0.00179800203325472,1,4
2005-03-18,1189.65,-0.000470726684318871,1,5
2005-03-21,1183.78,-0.00495869164878619,3,1
2005-03-22,1171.71,-0.0103011837400039,1,2
2005-03-23,1172.53,0.000699342447527941,1,3
2005-03-24,1171.42,-0.000947567909033395,1,4
2005-03-28,1174.28,0.00243553496610681,4,1
2005-03-29,1165.36,-0.00765428708725207,1,2
2005-03-30,1181.41,0.0135854614401437,1,3
2005-03-31,1180.59,-0.000694567970252301,1,4
2005-04-01,1172.92,-0.00653923541247472,1,5
2005-04-04,1176.12,0.00272081080161873,3,1
2005-04-05,1181.39,0.00446084696840181,1,2
2005-04-06,1184.07,0.00226337969883523,1,3
2005-04-07,1191.14,0.00593549037056951,1,4
2005-04-08,1181.2,-0.00841517101252968,1,5
2005-04-11,1181.21,8.46589514141508e-06,3,1
2005-04-12,1187.76,0.00551458207045191,1,2
2005-04-13,1173.79,-0.0119016178362399,1,3
2005-04-14,1162.05,-0.0101028355062175,1,4
2005-04-15,1142.62,-0.0170047784915371,1,5
2005-04-18,1145.98,0.00293198834185599,3,1
2005-04-19,1152.78,0.00589878380957334,1,2
2005-04-20,1137.5,-0.013432967032967,1,3
2005-04-21,1159.95,0.0193542825121773,1,4
2005-04-22,1152.12,-0.00679616706593077,1,5
2005-04-25,1162.1,0.00858790121332073,3,1
2005-04-26,1151.83,-0.00891624632107167,1,2
2005-04-27,1156.38,0.00393469274805875,1,3
2005-04-28,1143.22,-0.0115113451479156,1,4
2005-04-29,1156.85,0.0117819942084107,1,5
2005-05-02,1162.16,0.00456907826805274,3,1
2005-05-03,1161.17,-0.000852588337624989,1,2
2005-05-04,1175.65,0.0123165908220984,1,3
2005-05-05,1172.63,-0.00257540741751446,1,4
2005-05-06,1171.35,-0.00109275622145405,1,5
2005-05-09,1178.84,0.0063537036408673,3,1
2005-05-10,1166.22,-0.0108212858637306,1,2
2005-05-11,1171.11,0.00417552578323119,1,3
2005-05-12,1159.36,-0.0101349020149048,1,4
2005-05-13,1154.05,-0.00460118712360812,1,5
2005-05-16,1165.69,0.00998550214894191,3,1
2005-05-17,1173.8,0.00690918384733336,1,2
2005-05-18,1185.56,0.00991936300145078,1,3
2005-05-19,1191.08,0.00463444940726062,1,4
2005-05-20,1189.28,-0.00151352078568542,1,5
2005-05-23,1193.86,0.00383629571306512,3,1
2005-05-24,1194.07,0.000175869086402,1,2
2005-05-25,1190.01,-0.00341173603583159,1,3
2005-05-26,1197.62,0.0063542693007798,1,4
2005-05-27,1198.78,0.000967650444618764,1,5
2005-05-31,1191.5,-0.00610994544691563,4,2
2005-06-01,1202.22,0.00891683718454195,1,3
2005-06-02,1204.29,0.00171885509304232,1,4
2005-06-03,1196.02,-0.00691460009029948,1,5
2005-06-06,1197.51,0.00124424848226738,3,1
2005-06-07,1197.26,-0.000208810116432521,1,2
2005-06-08,1194.67,-0.00216796270099686,1,3
2005-06-09,1200.93,0.00521262688083401,1,4
2005-06-10,1198.11,-0.00235370708866478,1,5
2005-06-13,1200.82,0.00225679119268503,3,1
2005-06-14,1203.91,0.00256663704097494,1,2
2005-06-15,1206.58,0.00221286611745582,1,3
2005-06-16,1210.96,0.0036169650525204,1,4
2005-06-17,1216.96,0.0049303181698659,1,5
2005-06-20,1216.1,-0.00070717868596343,3,1
2005-06-21,1213.61,-0.00205172996267335,1,2
2005-06-22,1213.88,0.000222427258048744,1,3
2005-06-23,1200.73,-0.0109516710667678,1,4
2005-06-24,1191.57,-0.00768733687487943,1,5
2005-06-27,1190.69,-0.000739067263519373,3,1
2005-06-28,1201.57,0.00905481994390662,1,2
2005-06-29,1199.85,-0.00143351252239866,1,3
2005-06-30,1191.33,-0.00715167082168667,1,4
2005-07-01,1194.44,0.00260373061853264,1,5
2005-07-05,1204.99,0.00875525937974585,4,2
2005-07-06,1194.94,-0.00841046412372165,1,3
2005-07-07,1197.87,0.00244600833145486,1,4
2005-07-08,1211.86,0.0115442377832423,1,5
2005-07-11,1219.44,0.00621596798530486,3,1
2005-07-12,1222.21,0.00226638630022662,1,2
2005-07-13,1223.29,0.000882865060615167,1,3
2005-07-14,1226.5,0.00261720342437834,1,4
2005-07-15,1227.92,0.00115642712880324,1,5
2005-07-18,1221.13,-0.00556042354212898,3,1
2005-07-19,1229.35,0.0066864603245616,1,2
2005-07-20,1235.2,0.00473607512953379,1,3
2005-07-21,1227.04,-0.00665014995436178,1,4
2005-07-22,1233.68,0.0053822709292524,1,5
2005-07-25,1229.03,-0.00378347151818922,3,1
2005-07-26,1231.16,0.00173007570096503,1,2
2005-07-27,1236.79,0.00455210666321678,1,3
2005-07-28,1243.72,0.00557199369633042,1,4
2005-07-29,1234.18,-0.00772982871218134,1,5
2005-08-01,1235.35,0.000947100012142183,3,1
2005-08-02,1244.12,0.00704915924508888,1,2
2005-08-03,1245.04,0.000738932082503432,1,3
2005-08-04,1235.86,-0.00742802582816829,1,4
2005-08-05,1226.42,-0.00769719998043071,1,5
2005-08-08,1223.13,-0.00268982037886403,3,1
2005-08-09,1231.38,0.00669980022413877,1,2
2005-08-10,1229.13,-0.00183056308120378,1,3
2005-08-11,1237.81,0.00701238477633872,1,4
2005-08-12,1230.39,-0.00603060818114569,1,5
2005-08-15,1233.87,0.00282039436893659,3,1
2005-08-16,1219.34,-0.0119162825791001,1,2
2005-08-17,1220.24,0.000737559824296934,1,3
2005-08-18,1219.02,-0.00100080392446394,1,4
2005-08-19,1219.71,0.000565708242123172,1,5
2005-08-22,1221.73,0.00165339313923697,3,1
2005-08-23,1217.59,-0.00340015933113782,1,2
2005-08-24,1209.59,-0.00661381129142933,1,3
2005-08-25,1212.37,0.00229302935572472,1,4
2005-08-26,1205.1,-0.00603269438220893,1,5
2005-08-29,1212.28,0.00592272412313992,3,1
2005-08-30,1208.41,-0.00320255542406955,1,2
2005-08-31,1220.33,0.00976784968000446,1,3
2005-09-01,1221.59,0.00103144262805032,1,4
2005-09-02,1218.02,-0.00293098635490381,1,5
2005-09-06,1233.39,0.01246158960264,4,2
2005-09-07,1236.36,0.00240221294768498,1,3
2005-09-08,1231.67,-0.00380783813846227,1,4
2005-09-09,1241.48,0.00790185907143083,1,5
2005-09-12,1240.56,-0.00074160056748571,3,1
2005-09-13,1231.2,-0.00760233918128647,1,2
2005-09-14,1227.16,-0.00329215424231556,1,3
2005-09-15,1227.73,0.000464271460337319,1,4
2005-09-16,1237.91,0.00822353806011751,1,5
2005-09-19,1231.02,-0.0055969846143849,3,1
2005-09-20,1221.34,-0.00792572092947096,1,2
2005-09-21,1210.2,-0.00920509006775729,1,3
2005-09-22,1214.62,0.00363899820519985,1,4
2005-09-23,1215.29,0.000551308741123578,1,5
2005-09-26,1215.63,0.000279690366312238,3,1
2005-09-27,1215.66,2.46779527170201e-05,1,2
2005-09-28,1216.89,0.0010107733648892,1,3
2005-09-29,1227.68,0.0087889352274208,1,4
2005-09-30,1228.81,0.000919588870533184,1,5
2005-10-03,1226.7,-0.0017200619548381,3,1
2005-10-04,1214.47,-0.010070236399417,1,2
2005-10-05,1196.39,-0.015112128988039,1,3
2005-10-06,1191.49,-0.00411249779687626,1,4
2005-10-07,1195.9,0.0036875992976002,1,5
2005-10-10,1187.33,-0.00721787540111019,3,1
2005-10-11,1184.87,-0.00207617713335643,1,2
2005-10-12,1177.68,-0.00610522382990271,1,3
2005-10-13,1176.84,-0.00071377587437557,1,4
2005-10-14,1186.57,0.00820010618842548,1,5
2005-10-17,1190.1,0.00296613729938658,3,1
2005-10-18,1178.14,-0.0101515948868554,1,2
2005-10-19,1195.76,0.0147353984077071,1,3
2005-10-20,1177.8,-0.015248768891153,1,4
2005-10-21,1179.59,0.00151747641129542,1,5
2005-10-24,1199.38,0.0165001917657458,3,1
2005-10-25,1196.54,-0.00237351028799718,1,2
2005-10-26,1191.38,-0.0043311118199062,1,3
2005-10-27,1178.9,-0.0105861396216812,1,4
2005-10-28,1198.41,0.0162799042064068,1,5
2005-10-31,1207.01,0.00712504453152825,3,1
2005-11-01,1202.76,-0.00353353952575742,1,2
2005-11-02,1214.76,0.00987849451743554,1,3
2005-11-03,1219.94,0.00424611046444912,1,4
2005-11-04,1220.14,0.000163915616240797,1,5
2005-11-07,1222.81,0.00218349539176147,3,1
2005-11-08,1218.59,-0.00346301873476725,1,2
2005-11-09,1220.65,0.00168762544545953,1,3
2005-11-10,1230.96,0.00837557678559819,1,4
2005-11-11,1234.72,0.00304522482830115,1,5
2005-11-14,1233.76,-0.000778109194657013,3,1
2005-11-15,1229.01,-0.00386489939056639,1,2
2005-11-16,1231.21,0.00178686008073362,1,3
2005-11-17,1242.8,0.00932571612487924,1,4
2005-11-18,1248.27,0.00438206477765229,1,5
2005-11-21,1254.85,0.00524365462007405,3,1
2005-11-22,1261.23,0.00505855395130159,1,2
2005-11-23,1265.61,0.00346078175741333,1,3
2005-11-25,1268.25,0.00208160851567128,2,5
2005-11-28,1257.46,-0.00858078984619786,3,1
2005-11-29,1257.48,1.59048255240495e-05,1,2
2005-11-30,1249.48,-0.00640266350801934,1,3
2005-12-01,1264.67,0.0120110384527189,1,4
2005-12-02,1265.08,0.000324090176115229,1,5
2005-12-05,1262.09,-0.00236908619829015,3,1
2005-12-06,1263.7,0.00127403655931006,1,2
2005-12-07,1257.37,-0.00503431766305873,1,3
2005-12-08,1255.84,-0.0012183080647216,1,4
2005-12-09,1259.37,0.00280298879598527,1,5
2005-12-12,1260.43,0.000840982839189937,3,1
2005-12-13,1267.43,0.00552298746281846,1,2
2005-12-14,1272.74,0.00417210113613145,1,3
2005-12-15,1270.94,-0.00141627456842963,1,4
2005-12-16,1267.32,-0.00285642142473891,1,5
2005-12-19,1259.92,-0.00587338878658952,3,1
2005-12-20,1259.62,-0.000238167066258222,1,2
2005-12-21,1262.79,0.00251031446242057,1,3
2005-12-22,1268.12,0.00420307226445441,1,4
2005-12-23,1268.66,0.000425645957151791,1,5
2005-12-27,1256.54,-0.00964553456316561,4,2
2005-12-28,1258.17,0.00129553240023217,1,3
2005-12-29,1254.42,-0.00298942937772038,1,4
2005-12-30,1248.29,-0.00491071786203535,1,5
2006-01-03,1268.8,0.0161648802017654,4,2
2006-01-04,1273.46,0.00365932184756497,1,3
2006-01-05,1273.48,1.57049973301362e-05,1,4
2006-01-06,1285.45,0.00931191411567935,1,5
2006-01-09,1290.15,0.00364298724954466,3,1
2006-01-10,1289.69,-0.00035667485985007,1,2
2006-01-11,1294.18,0.00346937829359132,1,3
2006-01-12,1286.06,-0.00631385782933931,1,4
2006-01-13,1287.61,0.00120378064786694,1,5
2006-01-17,1282.93,-0.00364789972952526,4,2
2006-01-18,1277.93,-0.00391257737121752,1,3
2006-01-19,1285.04,0.00553290169955791,1,4
2006-01-20,1261.49,-0.0186684000665879,1,5
2006-01-23,1263.82,0.0018436169707711,3,1
2006-01-24,1266.86,0.00239963374011332,1,2
2006-01-25,1264.68,-0.00172375620710364,1,3
2006-01-26,1273.83,0.00718306210404831,1,4
2006-01-27,1283.72,0.00770417224940026,1,5
2006-01-30,1285.19,0.00114379974945341,3,1
2006-01-31,1280.08,-0.00399193800387486,1,2
2006-02-01,1282.46,0.00185580836829227,1,3
2006-02-02,1270.84,-0.00914355859116814,1,4
2006-02-03,1264.03,-0.00538753035924776,1,5
2006-02-06,1265.02,0.000782596322587792,3,1
2006-02-07,1254.78,-0.00816079312708205,1,2
2006-02-08,1265.65,0.00858847232647266,1,3
2006-02-09,1263.78,-0.00147968792036598,1,4
2006-02-10,1266.99,0.00253356380081929,1,5
2006-02-13,1262.86,-0.00327035459195802,3,1
2006-02-14,1275.53,0.00993312583788705,1,2
2006-02-15,1280,0.00349218750000002,1,3
2006-02-16,1289.38,0.00727481425181103,1,4
2006-02-17,1287.24,-0.00166247164475941,1,5
2006-02-21,1283.03,-0.00328129505935172,4,2
2006-02-22,1292.67,0.00745743306489676,1,3
2006-02-23,1287.79,-0.00378943771888282,1,4
2006-02-24,1289.43,0.00127187982286755,1,5
2006-02-27,1294.12,0.00362408431984656,3,1
2006-02-28,1280.66,-0.0105102056751986,1,2
2006-03-01,1291.24,0.00819367429757437,1,3
2006-03-02,1289.14,-0.00162899297205882,1,4
2006-03-03,1287.23,-0.00148380631278022,1,5
2006-03-06,1278.26,-0.00701735171248418,3,1
2006-03-07,1275.88,-0.00186537918926536,1,2
2006-03-08,1278.47,0.00202585903462726,1,3
2006-03-09,1272.23,-0.00490477350793489,1,4
2006-03-10,1281.42,0.00717173136052196,1,5
2006-03-13,1284.13,0.00211037823273347,3,1
2006-03-14,1297.48,0.0102891759410549,1,2
2006-03-15,1303.02,0.00425166152476552,1,3
2006-03-16,1305.33,0.00176966744041732,1,4
2006-03-17,1307.25,0.00146873207114177,1,5
2006-03-20,1305.08,-0.00166273331903031,3,1
2006-03-21,1297.23,-0.00605135558073735,1,2
2006-03-22,1305.04,0.00598449089683071,1,3
2006-03-23,1301.67,-0.00258898184639724,1,4
2006-03-24,1302.95,0.00098238612379598,1,5
2006-03-27,1301.61,-0.00102949424174687,3,1
2006-03-28,1293.23,-0.00647989916720141,1,2
2006-03-29,1302.89,0.007414286701103,1,3
2006-03-30,1300.25,-0.0020303787733129,1,4
2006-03-31,1294.87,-0.00415485724435666,1,5
2006-04-03,1297.81,0.00226535471293953,3,1
2006-04-04,1305.93,0.00621779115266524,1,2
2006-04-05,1311.56,0.00429259812742069,1,3
2006-04-06,1309.04,-0.00192507486402248,1,4
2006-04-07,1295.5,-0.010451563103049,1,5
2006-04-10,1296.62,0.00086378430072025,3,1
2006-04-11,1286.57,-0.00781146770094123,1,2
2006-04-12,1288.12,0.00120330403999624,1,3
2006-04-13,1289.12,0.000775722973811593,1,4
2006-04-17,1285.33,-0.00294865909921963,4,1
2006-04-18,1307.28,0.0167905880913041,1,2
2006-04-19,1309.93,0.00202300886306909,1,3
2006-04-20,1311.46,0.0011666387080048,1,4
2006-04-21,1311.28,-0.00013727045329759,1,5
2006-04-24,1308.11,-0.00242334360260228,3,1
2006-04-25,1301.74,-0.00489345030497633,1,2
2006-04-26,1305.41,0.00281137726844445,1,3
2006-04-27,1309.72,0.00329077970863997,1,4
2006-04-28,1310.61,0.000679073103363985,1,5
2006-05-01,1305.19,-0.00415265210429121,3,1
2006-05-02,1313.21,0.00610717250097089,1,2
2006-05-03,1308.12,-0.00389108032902191,1,3
2006-05-04,1312.25,0.00314726614593264,1,4
2006-05-05,1325.76,0.0101903813661598,1,5
2006-05-08,1324.66,-0.000830401763471313,3,1
2006-05-09,1325.14,0.000362225878020449,1,2
2006-05-10,1322.85,-0.00173111085913005,1,3
2006-05-11,1305.92,-0.0129640406763047,1,4
2006-05-12,1291.24,-0.0113689167002262,1,5
2006-05-15,1294.5,0.00251834685206643,3,1
2006-05-16,1292.08,-0.00187294904340294,1,2
2006-05-17,1270.32,-0.0171295421626047,1,3
2006-05-18,1261.81,-0.00674428004216165,1,4
2006-05-19,1267.03,0.00411987087914258,1,5
2006-05-22,1262.07,-0.00393005142345515,3,1
2006-05-23,1256.58,-0.00436900157570549,1,2
2006-05-24,1258.57,0.00158115956998817,1,3
2006-05-25,1272.88,0.0112422223618881,1,4
2006-05-26,1280.16,0.00568678915135606,1,5
2006-05-30,1259.87,-0.0161048362132603,4,2
2006-05-31,1270.09,0.00804667385775813,1,3
2006-06-01,1285.71,0.0121489293853203,1,4
2006-06-02,1288.22,0.00194842495846982,1,5
2006-06-05,1265.29,-0.0181223276877238,3,1
2006-06-06,1263.85,-0.00113937571705507,1,2
2006-06-07,1256.15,-0.00612984118138743,1,3
2006-06-08,1257.93,0.00141502309349485,1,4
2006-06-09,1252.3,-0.00449572786073633,1,5
2006-06-12,1237.44,-0.012008663046289,3,1
2006-06-13,1223.69,-0.0112365059778212,1,2
2006-06-14,1230.04,0.00516243374199206,1,3
2006-06-15,1256.16,0.0207935294866897,1,4
2006-06-16,1251.54,-0.00369145213097473,1,5
2006-06-19,1240.13,-0.00920064831912772,3,1
2006-06-20,1240.12,-8.06373576768239e-06,1,2
2006-06-21,1252.2,0.00964702124261312,1,3
2006-06-22,1245.6,-0.00529865125240859,1,4
2006-06-23,1244.5,-0.000883889112093137,1,5
2006-06-26,1250.56,0.00484582906857723,3,1
2006-06-27,1239.2,-0.00916720464816002,1,2
2006-06-28,1246,0.00545746388443014,1,3
2006-06-29,1272.87,0.0211097755465993,1,4
2006-06-30,1270.2,-0.0021020311761926,1,5
2006-07-03,1280.19,0.00780352916363978,3,1
2006-07-05,1270.91,-0.00730185457664191,2,3
2006-07-06,1274.08,0.00248806982293094,1,4
2006-07-07,1265.48,-0.00679584031355684,1,5
2006-07-10,1267.34,0.0014676408856344,3,1
2006-07-11,1272.43,0.00400022005139783,1,2
2006-07-12,1258.6,-0.0109883998093121,1,3
2006-07-13,1242.28,-0.0131371349454229,1,4
2006-07-14,1236.2,-0.00491829801003068,1,5
2006-07-17,1234.49,-0.00138518740532531,3,1
2006-07-18,1236.86,0.00191614248985325,1,2
2006-07-19,1259.81,0.0182170327271573,1,3
2006-07-20,1249.13,-0.00854995076573282,1,4
2006-07-21,1240.29,-0.00712736537422711,1,5
2006-07-24,1260.91,0.0163532686710393,3,1
2006-07-25,1268.88,0.00628112981527018,1,2
2006-07-26,1268.4,-0.000378429517502379,1,3
2006-07-27,1263.2,-0.0041165294490184,1,4
2006-07-28,1278.55,0.0120057878064995,1,5
2006-07-31,1276.66,-0.00148042548525048,3,1
2006-08-01,1270.92,-0.0045164133068958,1,2
